alias,true_ent_num,matched_ent_num,matched_name,score,correct,alerted_on_sanctioned
UMMAT TAMIR-I-PAU,7132,7132,UMMAT TAMIR E-NAU,88.23529411764706,True,False
UMMAT TAMIR E-NAU,7132,7132,UMMAH TAMIR E-NAU,94.11764705882352,True,False
LASHKAR E-TOIBA,7140,7140,LASHKAR E-TAYYIBA,87.5,True,False
LASHKAR-I-TAIBA,7140,7140,LASHKAR E-TAYYIBA,87.5,True,False
ARMY OF THE RIGHTEOUS,7140,7140,ARMY OF THE PURE AND RIGHTEOUS,84.84848484848484,True,False
ARMY OF THE PURE,7140,12299,ARMY OF JUSTICE,66.66666666666667,False,True
ARMY OF THE PURE AND RIGHTEOUS,7140,7140,ARMY OF THE RIGHTEOUS,84.84848484848484,True,False
AL MANSOOREEN,7140,7140,AL MANSOORIAN,80.0,True,False
AL MANSOORIAN,7140,7140,AL MANSOOREEN,80.0,True,False
PAASBAN-E-KASHMIR,7140,7140,PASBAN-E-KASHMIR,96.96969696969697,True,False
PAASBAN-I-AHLE-HADITH,7140,7140,PASBAN-E-AHLE-HADITH,87.8048780487805,True,False
PASBAN-E-KASHMIR,7140,7140,PAASBAN-E-KASHMIR,96.96969696969697,True,False
PASBAN-E-AHLE-HADITH,7140,7140,PAASBAN-E-AHLE-HADIS,90.0,True,False
PAASBAN-E-AHLE-HADIS,7140,7140,PASBAN-E-AHLE-HADITH,90.0,True,False
JAMAAT-UD-DAWA,7140,7140,JAMAAT UD-DAAWA,96.55172413793103,True,False
JAMA'AT AL-DAWA,7140,7140,JAMA'AT-I-DAWAT,88.88888888888889,True,False
JAMAAT UD-DAAWA,7140,7140,JAMAAT-UD-DAWA,96.55172413793103,True,False
JAMAAT UL-DAWAH,7140,7140,JAMAAT-UL-DAWA,96.55172413793103,True,False
JAMAAT-UL-DAWA,7140,7140,JAMAAT UL-DAWAH,96.55172413793103,True,False
JAMA'AT-I-DAWAT,7140,7140,JAMA'AT AL-DAWA,88.88888888888889,True,False
JAMAIAT-UD-DAWA,7140,7140,JAMAAT-UD-DAWA,96.55172413793103,True,False
JAMA'AT-UD-DA'AWAH,7140,7140,JAMA'AT-UD-DA'AWA,97.14285714285714,True,False
JAMA'AT-UD-DA'AWA,7140,7140,JAMA'AT-UD-DA'AWAH,97.14285714285714,True,False
JAMAATI-UD-DAWA,7140,7140,JAMAAT-UD-DAWA,96.55172413793103,True,False
IDARA KHIDMAT-E-KHALQ,7140,6910,MAKHTAB AL-KHIDAMAT/AL KIFAH,51.162790697674424,False,True
FALAH-I-INSANIAT FOUNDATION (FIF),7140,7140,FALAH-E-INSANIAT FOUNDATION,86.20689655172413,True,False
FALAH-E-INSANIAT FOUNDATION,7140,7140,FALAH-I-INSANIAT FOUNDATION (FIF),86.20689655172413,True,False
FALAH-E-INSANIYAT,7140,7140,FALAH-I-INSANIYAT,88.23529411764706,True,False
FALAH-I-INSANIYAT,7140,7140,FALAH-E-INSANIYAT,88.23529411764706,True,False
FALAH INSANIA,7140,7140,FALAH-E-INSANIYAT,86.66666666666667,True,False
WELFARE OF HUMANITY,7140,7916,HUMANITERRE,74.07407407407408,False,True
HUMANITARIAN WELFARE FOUNDATION,7140,7140,HUMAN WELFARE FOUNDATION,87.27272727272728,True,False
HUMAN WELFARE FOUNDATION,7140,20981,RAHMA WELFARE FOUNDATION,91.66666666666666,False,True
AL-ANFAL TRUST,7140,6912,AL MADINA TRUST,78.26086956521739,False,True
TEHRIK-E-HURMAT-E-RASOOL,7140,12206,TEHRIK-E-TALIBAN,60.0,False,True
TEHRIK-E-TAHAFUZ QIBLA AWWAL,7140,12206,TEHRIK-E-TALIBAN,54.54545454545454,False,True
AL-MUHAMMADIA STUDENTS,7140,4695,STUDENTS OF AYYASH,64.70588235294117,False,True
KASHMIR FREEDOM MOVEMENT,7140,7140,MOVEMENT FOR FREEDOM OF KASHMIR,100.0,True,False
TEHREEK-E-AZADI-E-KASHMIR,7140,7140,TEHREEK-I-AZADI-I KASHMIR,92.0,True,False
TEHREEK AZADI JAMMU AND KASHMIR,7140,7140,TEHREEK-E-AZADI JAMMU AND KASHMIR,96.42857142857143,True,False
TEHREEK-E-AZADI JAMMU AND KASHMIR,7140,7140,TEHREEK-E-AZADI-E-JAMMU AND KASHMIR,96.66666666666667,True,False
TEHREEK-I-AZADI-I KASHMIR,7140,7140,TEHREEK-E-AZADI-E-KASHMIR,92.0,True,False
TEHREEK-E-AZADI-E-JAMMU AND KASHMIR,7140,7140,TEHREEK-E-AZADI JAMMU AND KASHMIR,96.66666666666667,True,False
MOVEMENT FOR FREEDOM OF KASHMIR,7140,7140,KASHMIR FREEDOM MOVEMENT,100.0,True,False
MILLI MUSLIM LEAGUE,7140,7140,MILLI MUSLIM LEAGUE PAKISTAN,80.85106382978724,True,False
MILLI MUSLIM LEAGUE PAKISTAN,7140,7140,MILLI MUSLIM LEAGUE,80.85106382978724,True,False
KASHMIR RESISTANCE FRONT,7140,30650,BAHRAINI ISLAMIC RESISTANCE,66.66666666666667,False,True
CONTINUITY ARMY COUNCIL,7141,7141,CONTINUITY IRISH REPUBLICAN ARMY,65.45454545454545,True,False
CONTINUITY IRISH REPUBLICAN ARMY,7141,6853,NEW IRISH REPUBLICAN ARMY,73.6842105263158,False,True
REPUBLICAN SINN FEIN,7141,18722,SAVINGS BANK OF THE REPUBLIC OF ARMENIA,65.3061224489796,False,True
ULSTER FREEDOM FIGHTERS,7146,17289,ARMY OF FOREIGN FIGHTERS AND SUPPORTERS,61.81818181818181,False,True
JAMIAT IHIA AL-TURATH AL-ISLAMIYA,7149,7149,JAMIAT IHYA UL TURATH AL ISLAMIA,89.28571428571429,True,False
REVIVAL OF ISLAMIC SOCIETY HERITAGE ON THE AFRICAN CONTINENT,7149,10923,ADMINISTRATION OF THE REVIVAL OF ISLAMIC HERITAGE SOCIETY COMMITTEE,76.36363636363637,True,False
JAMIA IHYA UL TURATH,7149,10923,JAMIATUL IHYA UL TURATH,93.02325581395348,True,False
AFGHAN SUPPORT COMMITTEE,7149,10923,RIHS COMMITTEE FOR AFRICA,66.66666666666667,True,False
AHYA UL TURAS,7149,7149,AHYA UTRAS,78.26086956521739,True,False
JAMIAT AYAT-UR-RHAS AL ISLAMIA,7149,7149,JAMIAT IHYA UL TURATH AL ISLAMIA,78.57142857142857,True,False
JAMIAT IHYA UL TURATH AL ISLAMIA,7149,7149,JAMIAT IHIA AL-TURATH AL-ISLAMIYA,89.28571428571429,True,False
LAJNAT UL MASA EIDATUL AFGHANIA,7149,7149,LAJNATUL FURQAN,52.17391304347826,True,False
AL-FURQAN FOUNDATION WELFARE TRUST,7149,7149,AL-FURQAN WELFARE FOUNDATION,89.28571428571429,True,False
AL-FURQAN CHARITABLE FOUNDATION,7149,12115,KHOMEINI CHARITABLE FOUNDATION,79.3103448275862,False,True
AL-FURQAN WELFARE FOUNDATION,7149,7140,HUMAN WELFARE FOUNDATION,89.79591836734694,False,True
ORGANIZATION FOR PEACE AND DEVELOPMENT PAKISTAN,7149,21391,WELFARE AND DEVELOPMENT ORGANIZATION IN PAKISTAN,89.1566265060241,False,True
FORKHAN RELIEF ORGANIZATION,7149,12115,IMAM KHOMEINI RELIEF ORGANIZATION,76.66666666666666,False,True
AL-FURQAN AL-KHARIYA,7149,7149,AL-FURQAN KHARIA,96.2962962962963,True,False
AL-FURQAN KHARIA,7149,7149,AL-FURQAN AL-KHARIYA,96.2962962962963,True,False
AL-FORQAN AL-KHAIRYA,7149,7149,AL-FURQAN UL KHAIRA,80.0,True,False
AL-FURQAN UL KHAIRA,7149,7149,AL-FURQAN KHARIA,82.75862068965517,True,False
RAIES KHILQATUL QURANIA FOUNDATION OF PAKISTAN,7149,7946,PAKISTANI RELIEF FOUNDATION,68.57142857142857,False,True
LAJNATUL FURQAN,7149,7149,AL-FURQAN UL KHAIRA,70.96774193548387,True,False
HAYAT UR RAS AL-FURQAN,7149,7149,AL-FURQAN UL KHAIRA,74.28571428571429,True,False
HIYAT ORAZ AL ISLAMIYA,7149,10923,JAMA'AH IHYA AL-TURAZ AL-ISLAMI,72.72727272727273,True,False
JAMITO AHIA TORAS AL-ISLAMI,7149,7149,JAMIAT IHIA AL-TURATH AL-ISLAMIYA,78.43137254901961,True,False
JAMIAT AL-HAYA AL-SARAT,7149,10923,JAMIA IHYA UL TURATH,70.27027027027026,True,False
AHIYAHU TURUS,7149,,,0.0,False,False
AHYA UTRAS,7149,7149,AHYA UL TURAS,78.26086956521739,True,False
HAYATUTRAS,7149,7149,HAYATURAS,94.73684210526316,True,False
HAYATURAS,7149,7149,HAYATUTRAS,94.73684210526316,True,False
AL-TURAZ TRUST,7149,12294,UR-RAMAT TRUST,64.0,False,True
AL-TURAZ ORGANIZATION,7149,20981,AL-RAHMAH ORGANIZATION,81.08108108108108,False,True
AL FORQAN CHARITY,7149,9333,IHSAN CHARITY,74.07407407407408,False,True
EAST AND WEST ENTERPRISES,7149,19308,"WESTLINE ENTERPRISES, INC.",78.04878048780488,False,True
OASIS BEACH RESORT & CONVENTION CENTER,7154,56462,MARINA OASIS BEACHFRONT RESORT,72.72727272727273,False,True
OASIS BEACH RESORT AND CONVENTION CENTER,7154,56462,MARINA OASIS BEACHFRONT RESORT,72.72727272727273,False,True
DISTRIBUIDORA IMPERIAL,7156,13010,"DISTRIBUIDORA LIFE, S.A.",80.0,False,True
DIBC,7156,,,0.0,False,False
FARMACIAS VIDA,7157,7157,FARMACIA VIDA,96.2962962962963,True,False
FARMACIA VIDA,7157,7157,FARMACIAS VIDA,96.2962962962963,True,False
AL-HARAMAIN,7199,8107,AL-HARAMAYN,87.5,True,False
AL-HARAMEIN,7199,8108,AL HARAMAIN,87.5,True,False
AL-HARAMAYN,7199,8108,AL HARAMAIN,87.5,True,False
ALHARAMAIN FOUNDATION,7199,8107,ALHARAMAYN FOUNDATION,95.23809523809523,True,False
ALHARAMEIN FOUNDATION,7199,8107,ALHARAMAIN FOUNDATION,95.23809523809523,True,False
ALHARAMAYN FOUNDATION,7199,8107,ALHARAMAIN FOUNDATION,95.23809523809523,True,False
AL-HARAMEIN ISLAMIC FOUNDATION,7199,7199,AL-HARAMAIN ISLAMIC FOUNDATION,96.2962962962963,True,False
AL-HARAMAYN ISLAMIC FOUNDATION,7199,7199,AL-HARAMAIN ISLAMIC FOUNDATION,96.2962962962963,True,False
ALHARAMAIN ISLAMIC FOUNDATION,7199,7199,ALHARAMEIN ISLAMIC FOUNDATION,96.55172413793103,True,False
ALHARAMEIN ISLAMIC FOUNDATION,7199,7199,ALHARAMAIN ISLAMIC FOUNDATION,96.55172413793103,True,False
ALHARAMAYN ISLAMIC FOUNDATION,7199,7199,ALHARAMAIN ISLAMIC FOUNDATION,96.55172413793103,True,False
AL-HARAMAIN HUMANITARIAN FOUNDATION,7199,8107,AL-HARAMAYN HUMANITARIAN FOUNDATION,96.875,True,False
AL-HARAMEIN HUMANITARIAN FOUNDATION,7199,8107,AL-HARAMAIN HUMANITARIAN FOUNDATION,96.875,True,False
AL-HARAMAYN HUMANITARIAN FOUNDATION,7199,8107,AL-HARAMAIN HUMANITARIAN FOUNDATION,96.875,True,False
MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,7199,8107,MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA,96.55172413793103,True,False
MU'ASSASAT AL-HARAMEIN AL-KHAYRIYYA,7199,8107,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,96.55172413793103,True,False
MU'ASSASAT AL-HARAMAYN AL-KHAYRIYYA,7199,8107,MU'ASSASAT AL-HARAMAIN AL-KHAYRIYYA,96.55172413793103,True,False
ALHARAMAIN,7199,8107,ALHARAMAYN,90.0,True,False
ALHARAMEIN,7199,8107,ALHARAMAIN,90.0,True,False
ALHARAMAYN,7199,8107,ALHARAMAIN,90.0,True,False
ALHARAMAIN HUMANITARIAN FOUNDATION,7199,8107,ALHARAMAYN HUMANITARIAN FOUNDATION,97.05882352941177,True,False
ALHARAMEIN HUMANITARIAN FOUNDATION,7199,8107,ALHARAMAIN HUMANITARIAN FOUNDATION,97.05882352941177,True,False
ALHARAMAYN HUMANITARIAN FOUNDATION,7199,8107,ALHARAMAIN HUMANITARIAN FOUNDATION,97.05882352941177,True,False
AL-HARAMAIN FOUNDATION,7199,8107,AL-HARAMAYN FOUNDATION,94.73684210526316,True,False
AL-HARAMEIN FOUNDATION,7199,8107,AL-HARAMAIN FOUNDATION,94.73684210526316,True,False
AL-HARAMAYN FOUNDATION,7199,8107,AL-HARAMAIN FOUNDATION,94.73684210526316,True,False
VAZIR,7199,,,0.0,False,False
VEZIR,7199,,,0.0,False,False
AL-AQSA MARTYRS BATTALION,7200,4709,MARTYR ABU-ALI MUSTAFA BATTALION,74.07407407407408,False,True
AL RASHID TRUST,7201,7201,AL RASHEED TRUST,88.0,True,False
AL RASHEED TRUST,7201,6912,AL RASHID TRUST,88.0,True,False
AL-RASHEED TRUST,7201,6912,AL RASHID TRUST,88.0,True,False
AL-RASHID TRUST,7201,7201,AL RASHEED TRUST,88.0,True,False
GESTORAS PRO-AMNISTIA,7219,12379,GESTORES DEL ECUADOR GESTORUM S.A.,47.82608695652174,False,True
NPA,7234,,,0.0,False,False
NEW PEOPLE'S ARMY,7234,22284,KOREAN PEOPLE'S ARMY,81.08108108108108,False,True
COMMUNIST PARTY OF THE PHILIPPINES,7234,4715,COMMUNIST PARTY OF PERU,76.59574468085107,False,True
EASTERN TURKISTAN ISLAMIC PARTY,7262,7262,EASTERN TURKISTAN ISLAMIC MOVEMENT,83.07692307692307,True,False
ETIM,7262,,,0.0,False,False
ETIP,7262,,,0.0,False,False
GCT,7268,,,0.0,False,False
GROUPE COMBATTANT TUNISIEN,7268,7268,TUNISIAN COMBATANT GROUP,92.0,True,False
JAMA'A COMBATTANTE TUNISIEN,7268,7268,GROUPE COMBATTANT TUNISIEN,75.47169811320755,True,False
TUNISIAN COMBATANT GROUP,7268,7268,TUNISIAN COMBAT GROUP,93.33333333333333,True,False
FONDATION SECOURS MONDIAL A.S.B.L.,7270,7270,FONDATION SECOURS MONDIAL-BELGIQUE A.S.B.L.,86.95652173913044,True,False
FONDATION SECOURS MONDIAL-BELGIQUE A.S.B.L.,7270,7270,FONDATION SECOURS MONDIAL A.S.B.L.,86.95652173913044,True,False
FONDATION SECOURS MONDIAL-KOSOVA,7270,7270,FONDATION SECOURS MONDIAL VZW,81.9672131147541,True,False
FONDATION SECOURS MONDIAL VZW,7270,7270,FONDATION SECOURS MONDIAL A.S.B.L.,84.7457627118644,True,False
FONDATION SECOURS MONDIAL 'WORLD RELIEF',7270,7270,FONDATION SECOURS MONDIAL VZW,80.59701492537313,True,False
"STICHTING WERELDHULP-BELGIE, V.Z.W.",7270,53923,STICHTING ISRAA,47.82608695652174,False,True
SECOURS MONDIAL DE FRANCE,7270,7270,FONDATION SECOURS MONDIAL VZW,74.50980392156863,True,False
JEMA'A ISLAMIYAH,7280,7280,JEMA'A ISLAMIYYAH,96.96969696969697,True,False
JEMA'A ISLAMIYYA,7280,7280,JEMA'A ISLAMIYYAH,96.96969696969697,True,False
JEMA'A ISLAMIYYAH,7280,7280,JEMA'AH ISLAMIYYAH,97.14285714285714,True,False
JEMA'AH ISLAMIYAH,7280,7280,JEMA'AH ISLAMIYYAH,97.14285714285714,True,False
JEMA'AH ISLAMIYYAH,7280,7280,JEMA'A ISLAMIYYAH,97.14285714285714,True,False
JEMAA ISLAMIYA,7280,7280,JEMAA ISLAMIYAH,96.55172413793103,True,False
JEMAA ISLAMIYYA,7280,7280,JEMAA ISLAMIYYAH,96.7741935483871,True,False
JEMAA ISLAMIYYAH,7280,7280,JEMAAH ISLAMIYYAH,96.96969696969697,True,False
JEMAAH ISLAMIAH,7280,7280,JEMAAH ISLAMIYAH,96.7741935483871,True,False
JEMAAH ISLAMIYAH,7280,7280,JEMAAH ISLAMIYYAH,96.96969696969697,True,False
JEMAAH ISLAMIYYAH,7280,7280,JEMAA ISLAMIYYAH,96.96969696969697,True,False
VIZCAYA LTDA.,7295,7295,VISCAYA LTDA.,91.66666666666666,True,False
AL BIR AL DAWALIA,7321,7325,LAJNAT AL DAWA,54.54545454545454,False,True
BIF-USA,7321,,,0.0,False,False
MEZHDUNARODNYJ BLAGOTVORITEL'NYJ FOND,7321,41917,MEZHDUNARODNY INVESTITSIONNY BANK,60.0,False,True
BENEVOLENT INTERNATIONAL FUND,7322,7322,BENEVOLENCE INTERNATIONAL FUND,94.91525423728814,True,False
BIF-CANADA,7322,8124,"2904977 CANADA, INC.",58.33333333333333,False,True
BECF CHARITABLE EDUCATIONAL CENTER,7323,7323,BENEVOLENCE EDUCATIONAL CENTER,68.75,True,False
BENEVOLENCE EDUCATIONAL CENTER,7323,7322,BENEVOLENCE INTERNATIONAL FUND,76.66666666666666,False,True
BIF-BOSNIA,7323,7323,BOSNIAN IDEAL FUTURE,40.0,True,False
BOSNIAN IDEAL FUTURE,7323,7323,BOSANSKA IDEALNA FUTURA,79.06976744186046,True,False
GICM,7324,,,0.0,False,False
GROUPE ISLAMIQUE COMBATTANT MAROCAIN,7324,7324,MOROCCAN ISLAMIC COMBATANT GROUP,85.29411764705883,True,False
ISLAMIC CALL COMMITTEE,7325,10408,AL-SALAH ISLAMIC COMMITTEE,75.55555555555556,False,True
LAJNA ALDAWA ALISALMIAH,7325,7325,LAJNA ALDAWA ALISLAMIA,93.33333333333333,True,False
LAJNA ALDAWA ALISLAMIA,7325,7325,LAJNA ALDAWA ALISLAMIYA,97.77777777777777,True,False
LAJNA ALDAWA ALISLAMIYA,7325,7325,LAJNA ALDAWA ALISLAMIA,97.77777777777777,True,False
LAJNAT AL D'AWA AL ISLAMIAK,7325,7325,LAJNAT AL DAWA AL ISLAMIA,90.0,True,False
LAJNAT AL DAAWA AL ISLAMIYA,7325,7325,LAJNAT AL DAAWA AL ISLAMIYYA,97.67441860465115,True,False
LAJNAT AL DAWA,7325,7325,LAJNAT AL DAWA AL ISLAMIA,73.33333333333334,True,False
LAJNAT AL DAWA AL ISLAMIA,7325,7325,LAJNAT AL DAAWA AL ISLAMIYA,95.0,True,False
LAJNAT ALDAWA AL ISLAMIAH,7325,7325,LAJNAT ALDAWA ALISLAMIA,93.33333333333333,True,False
LAJNAT ALDAWA ALISLAMIA,7325,7325,LAJNA ALDAWA ALISLAMIA,97.77777777777777,True,False
BENEVOLENCE INTERNATIONAL NEDERLAND,7330,7330,STG.BENEVOLENCE INTERNATIONAL NEDERLAND,94.5945945945946,True,False
STG.BENEVOLENCE INTERNATIONAL NEDERLAND,7330,7330,BENEVOLENCE INTERNATIONAL NEDERLAND,94.5945945945946,True,False
LASHKAR E JHANGVI,7331,7331,LASHKAR-I-JHANGVI,94.11764705882352,True,False
LASHKAR-I-JHANGVI,7331,7331,LASHKAR E JHANGVI,94.11764705882352,True,False
LASHKAR E JHANGVI AL-ALAMI,7331,7331,LASHKAR E JHANGVI AL-ALMI,97.77777777777777,True,False
LASHKAR E JHANGVI AL-ALMI,7331,7331,LASHKAR E JHANGVI AL-ALAMI,97.77777777777777,True,False
LEJ AL-ALAMI,7331,24744,ALAMIR ELECTRONICS,59.25925925925925,False,True
JUND AL-ISLAM,7472,20620,JUND AL-AQSA,73.6842105263158,False,True
ANSAR AL-SUNNA,7472,7472,ANSAR AL-SUNNA ARMY,81.4814814814815,True,False
ANSAR AL-SUNNA ARMY,7472,7472,ANSAR AL-SUNNA,81.4814814814815,True,False
JAISH ANSAR AL-SUNNA,7472,7472,ANSAR AL-SUNNA ARMY,78.78787878787878,True,False
RIYADH-AS-SALIHEEN,7473,42747,SALING DEVELOPMENT LP,42.42424242424242,False,True
RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS),7473,7473,THE RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS,87.87878787878788,True,False
RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION,7473,7473,THE RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS,86.20689655172413,True,False
THE SABOTAGE AND MILITARY SURVEILLANCE GROUP OF THE RIYADH AL-SALIHIN MARTYRS,7473,7473,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF SHAHIDS (MARTYRS),60.8,True,False
ISLAMIC REGIMENT OF SPECIAL MEANING,7474,7474,THE SPECIAL PURPOSE ISLAMIC REGIMENT,81.25,True,False
THE AL-JIHAD-FISI-SABILILAH SPECIAL ISLAMIC REGIMENT,7474,7474,ISLAMIC REGIMENT OF SPECIAL MEANING,67.53246753246754,True,False
THE ISLAMIC SPECIAL PURPOSE REGIMENT,7474,7474,THE SPECIAL PURPOSE ISLAMIC REGIMENT,100.0,True,False
INTERNATIONAL BATTALION,7475,8420,BLOTO INTERNATIONAL COMPANY,80.95238095238095,False,True
ISLAMIC PEACEKEEPING INTERNATIONAL BRIGADE,7475,7475,THE ISLAMIC INTERNATIONAL BRIGADE,81.69014084507043,True,False
PEACEKEEPING BATTALION,7475,7475,THE ISLAMIC PEACEKEEPING ARMY,68.08510638297872,True,False
THE INTERNATIONAL BRIGADE,7475,8247,IAC INTERNATIONAL INC.,84.21052631578947,False,True
THE ISLAMIC PEACEKEEPING ARMY,7475,7475,THE ISLAMIC PEACEKEEPING BRIGADE,83.01886792452831,True,False
THE ISLAMIC PEACEKEEPING BRIGADE,7475,7475,THE ISLAMIC PEACEKEEPING ARMY,83.01886792452831,True,False
BANAGRICOLA S.A.,7576,7576,BANANERA AGRICOLA S.A.,57.14285714285714,True,False
CONPUERTO S.A.,7581,,,0.0,False,False
COMERCIALIZADORA AUTOMOTRIZ S.A.,7583,9387,"COMERCIALIZADORA AMIA, S.A. DE C.V.",78.43137254901961,False,True
INDUSTRIA AGROPECUARIA SANTA ELENA LTDA.,7584,11903,AGROPECUARIA HATO SANTA MARIA LTDA.,71.23287671232876,False,True
OCCIPAPEL LTDA.,7595,7595,OCCIDENTAL DE PAPELES LTDA.,75.67567567567568,True,False
S.A.S. E.U.,7598,,,0.0,False,False
RODRIGUEZ CARRENO LTDA. TODO BOLSAS Y COLSOBRES,7631,11784,ALIMENTOS CARNICOS DE TRADICION ESPANOLA LTDA.,50.0,False,True
AL-AQSA SPANMAL STIFTELSE,7637,7637,AL-AQSA SPANM I STIFTELSE,90.9090909090909,True,False
AL-AQSA ASBL,7637,7919,SANABIL AL-AQSA,76.19047619047619,False,True
AL-AQSA CHARITABLE FOUNDATION,7637,7637,SANABIL AL-AQSA CHARITABLE FOUNDATION,86.66666666666667,True,False
AL-AQSA CHARITABLE ORGANIZATION,7637,9333,AL-AHSAN CHARITABLE ORGANIZATION,94.73684210526316,False,True
AL-AQSA E.V.,7637,11911,AL-AQSA TV,85.71428571428572,False,True
AL-AQSA INTERNATIONAL FOUNDATION,7637,15493,AL-QUDS INTERNATIONAL FOUNDATION,82.75862068965517,False,True
AL-AQSA ISLAMIC CHARITABLE SOCIETY,7637,7637,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,100.0,True,False
AL-AQSA SINABIL ESTABLISHMENT,7637,12059,SEPANIR ESTABLISHMENT,72.34042553191489,False,True
AL-AQSA SPANM I STIFTELSE,7637,7637,AL-AQSA SPANMAL STIFTELSE,90.9090909090909,True,False
AQSSA SOCIETY,7637,7642,AQSSA SOCIETY YEMEN,81.25,True,False
AQSSA SOCIETY YEMEN,7637,7637,AQSSA SOCIETY,81.25,True,False
CHARITABLE AL-AQSA ESTABLISHMENT,7637,7637,SWEDISH CHARITABLE AQSA EST.,78.57142857142857,True,False
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,7637,7637,AL-AQSA ISLAMIC CHARITABLE SOCIETY,73.52941176470588,True,False
FORENINGEN AL-AQSA,7637,7637,AL-AQSA FOUNDATION,66.66666666666667,True,False
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,7637,7637,AL-AQSA ISLAMIC CHARITABLE SOCIETY,100.0,True,False
MU' ASA AL-AQSA AL-KHAYRIYYA,7637,7637,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,82.35294117647058,True,False
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,7637,7637,MU' ASA AL-AQSA AL-KHAYRIYYA,82.35294117647058,True,False
SANABIL AL-AQSA CHARITABLE FOUNDATION,7637,7637,AL-AQSA CHARITABLE FOUNDATION,86.66666666666667,True,False
STICHTING AL-AQSA,7637,53923,STICHTING ISRAA,82.75862068965517,False,True
SWEDISH CHARITABLE AQSA EST.,7637,7637,CHARITABLE AL-AQSA ESTABLISHMENT,78.57142857142857,True,False
NUSRAT AL-AQSA AL-SHARIF,7637,11695,ANSAR AL-SHARI'A,70.96774193548387,False,True
AL-AQSA SPANMAL STIFTELSE,7638,7637,AL-AQSA SPANM I STIFTELSE,90.9090909090909,True,False
AL-AQSA ASBL,7638,7919,SANABIL AL-AQSA,76.19047619047619,False,True
AL-AQSA FOUNDATION,7638,49473,CAFAR FOUNDATION,83.87096774193549,False,True
AL-AQSA CHARITABLE FOUNDATION,7638,7637,SANABIL AL-AQSA CHARITABLE FOUNDATION,86.66666666666667,True,False
AL-AQSA CHARITABLE ORGANIZATION,7638,9333,AL-AHSAN CHARITABLE ORGANIZATION,94.73684210526316,False,True
AL-AQSA INTERNATIONAL FOUNDATION,7638,15493,AL-QUDS INTERNATIONAL FOUNDATION,82.75862068965517,False,True
AL-AQSA ISLAMIC CHARITABLE SOCIETY,7638,7637,ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,100.0,True,False
AL-AQSA SINABIL ESTABLISHMENT,7638,12059,SEPANIR ESTABLISHMENT,72.34042553191489,False,True
AL-AQSA SPANM I STIFTELSE,7638,7637,AL-AQSA SPANMAL STIFTELSE,90.9090909090909,True,False
AQSSA SOCIETY,7638,7642,AQSSA SOCIETY YEMEN,81.25,True,False
AQSSA SOCIETY YEMEN,7638,7637,AQSSA SOCIETY,81.25,True,False
CHARITABLE AL-AQSA ESTABLISHMENT,7638,7637,SWEDISH CHARITABLE AQSA EST.,78.57142857142857,True,False
CHARITABLE SOCIETY TO HELP THE NOBLE AL-AQSA,7638,7637,AL-AQSA ISLAMIC CHARITABLE SOCIETY,73.52941176470588,True,False
FORENINGEN AL-AQSA,7638,7637,AL-AQSA FOUNDATION,66.66666666666667,True,False
ISLAMIC CHARITABLE SOCIETY FOR AL-AQSA,7638,7637,AL-AQSA ISLAMIC CHARITABLE SOCIETY,100.0,True,False
MU' ASA AL-AQSA AL-KHAYRIYYA,7638,7637,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,82.35294117647058,True,False
MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,7638,7637,MU' ASA AL-AQSA AL-KHAYRIYYA,82.35294117647058,True,False
SANABIL AL-AQSA CHARITABLE FOUNDATION,7638,7637,AL-AQSA CHARITABLE FOUNDATION,86.66666666666667,True,False
STICHTING AL-AQSA,7638,53923,STICHTING ISRAA,82.75862068965517,False,True
SWEDISH CHARITABLE AQSA EST.,7638,7637,CHARITABLE AL-AQSA ESTABLISHMENT,78.57142857142857,True,False
NUSRAT AL-AQSA AL-SHARIF,7638,11695,ANSAR AL-SHARI'A,70.96774193548387,False,True
AL-AQSA SPANMAL STIFTELSE,7639,7637,AL-AQSA SPANM I STIFTELSE,90.9090909090909,True,False
AL-AQSA ASBL,7639,7919,SANABIL AL-AQSA,76.19047619047619,False,True
AL-AQSA CHARITABLE FOUNDATION,7639,7637,SANABIL AL-AQSA CHARITABLE FOUNDATION,86.66666666666667,True,False
